#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
JOB_PROSELYTIZE_DIFFERENT_RELIGION_GROUP;Spread Philosophy: §RProvince cannot be converted. Current Belief: §!§Y[Root.Religion.GetName]§!;Faire du prosélytisme: §GLa province peut être convertie. Religion actuelle: §!§Y[Root.Religion.GetName]§!;Bekehren: §GProvinzen können konvertiert werden. Momentane Religion: §!§Y[Root.Religion.GetName]§!;;Proselitismo: §Gse puede convertir la provincia. Religión actual: §!§Y[Root.Religion.GetName]§!;;;;;;;;;x
quest_tes_inflict_terror_desc;As a member of the Enlightened, we cannot let our enemies go unpunished for their slights against us. You must prove yourself capable of dealing with personally.;;;;;;;;;;;;x
quest_tes_recruit_member_desc;The Enlightened is always searching for more talented individuals, such as yourself, to join their ranks. The time has come for you to find yet another addition. ;;;;;;;;;;;;x
quest_tes_theology_focus_desc;Only through the most serious dedication to study may you prove yourself to your fellow Enlightened brethren. ;;;;;;;;;;;;x
quest_tes_pilgrimage_desc;Study of books and ancient tomes is good for building knowledge, but wisdom comes from worldly experiences. Walk far and wide, and learn more of the world.;;;;;;;;;;;;x
quest_tes_study_desc;We must dedicate ourselves to building our knowledge of the spiritual, studying an material our Enlightened brethren can provide us.;;;;;;;;;;;;x
quest_tes_inflict_terror_tooltip;To complete this mission you have to use your abilities to terrorise one of your enemies.;;;;;;;;;;;;x
quest_tes_recruit_member_tooltip;To complete this mission you have to successfully recruit a new member into the Enlightened. ;;;;;;;;;;;;x
quest_tes_theology_focus_tooltip;To complete this mission you have to choose the Theology Focus.;;;;;;;;;;;;x
quest_tes_pilgrimage_tooltip;To complete this mission you have to successfully undertake a Spiritual Journey.;;;;;;;;;;;;x
quest_tes_study_tooltip;To complete this mission you have to complete any of the Spiritual Studies available to you.;;;;;;;;;;;;x
EVTDESC_MNSAK_5122;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear colleague, I worry for your status. We all have enemies, and I fear yours tread all too easily on you. Prove yourself, and use your abilities as a member of our society to deal with them.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTDESC_MNSAK_5125;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI have heard of your dark deeds and I am pleased. You have not only put your enemies in their place, but proven yourself to me.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTOPT_MNSAK_5125;It was a learning experience.;;;;;;;;;;;;x
EVTDESC_MNSAK_5126;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear colleague, I could not help but notice our Society is not as large as it used to be. I thought it might be wise we recruit a few new members, and I couldn't help but think you could assist me in this matter.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTDESC_MNSAK_5129;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI am exuberant to hear that you have managed to recruit a new member to our great Society. You have my thanks.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTOPT_MNSAK_5129;I'm glad to hear it.;;;;;;;;;;;;x
EVTDESC_MNSAK_5130;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear colleague, If one is to understand the great mystery that is the Spiritual World, one must dedicate themselves absolutely to it's study. I recommend you spend some considering this.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTDESC_MNSAK_5133;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI have heard you took my suggestion seriously and doubled your efforts in studying the Spiritual Realm. For this, I congratulate you, for you are one step closer to understanding it's secrets.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTOPT_MNSAK_5133;We'll see what I uncover.;;;;;;;;;;;;x
EVTDESC_MNSAK_5134;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear colleague, Your knowledge is great, but wisdom cannot be found in books. I recommend whole heartedly that you undertake a much more worldly experience, and travel far and wide.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTDESC_MNSAK_5137;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI have seen that you have taken my suggestion, and furthered your worldly knowledge. I hope you have found your time abroad an enlightening experience.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTOPT_MNSAK_5137;It was adequate.;;;;;;;;;;;;x
EVTDESC_MNSAK_5138;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear colleague, I have not helped but notice you could take some time from your busy schedule to commit to further study. As Enlightened, we prize ourselves on our superior knowledge, and I feel you have much unfulfilled potential.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTDESC_MNSAK_5141;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI congratulate you on finishing your latest study. I hope you found the materials illuminating, and I wish you luck in future endeavours.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTOPT_MNSAK_5141;It was time well spent.;;;;;;;;;;;;x
ks_donate;Donate to the Needy;;;;;;;;;;;;x
ks_donate_desc;As a member of the Kemurikage, we are concerned for all peoples of the Fire Isles, especially for the poor and needy. We are more than willing to give what we have to spare.;;;;;;;;;;;;x
ks_donate_power_desc;As a member of the Kemurikage, we have a charitable duty, to give alms to those in need and prove ourselves dedicated to the ideals of our society.;;;;;;;;;;;;x
EVTDESC_MNSAK_5143;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, You have our thanks, as well as from those whose lives will be improved for your gracious contribution to our charitable efforts.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTOPT_MNSAK_5143;I was just doing what was right.;;;;;;;;;;;;x
ks_train;Kemurikage Training;;;;;;;;;;;;x
ks_train_desc;As a member of the Kemurikage, we must be capable of carrying out any task given to us, and thus we must train all our skills to perfection.;;;;;;;;;;;;x
ks_train_power_desc;As a member of the Kemurikage, we must be capable of carrying out any task given to us. We will be able to undertake intense training that focus's on our choice, be it physical or bending ability.;;;;;;;;;;;;x
EVTDESC_MNSAK_5144;After spending some time going through basic exercises, you feel the time has come to decide on an area you shall focus your efforts on. You can train yourself physically, or perhaps further hone your Firebending skills.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5144;I will undertake physical training.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5144;I will undertake Firebending training.;;;;;;;;;;;;x
EVTOPTC_MNSAK_5144;I will learn Smokebending.;;;;;;;;;;;;x
EVTDESC_MNSAK_5145;You have spent a week focusing on your physical training, focusing on both your strength as well as your agility as you train alongside your fellow sisters. It is taking it's toll however, and you're not sure whether you can keep going.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5145;I'll give it my all!;;;;;;;;;;;;x
EVTOPTB_MNSAK_5145;I'll slow down a bit…;;;;;;;;;;;;x
EVTDESC_MNSAK_5146;You press hard to complete the most straining exercises your instructors give you, completing challenge after challenge. You emerge sore and aching, but far stronger for it. Is is without doubt that your physical strength is growing.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5146;I am definitely fitter now.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5146;My strength is undeniable.;;;;;;;;;;;;x
EVTOPTC_MNSAK_5146;People respect strength.;;;;;;;;;;;;x
EVTDESC_MNSAK_5147;After weeks of completing intense exercises under the watch of your instructors, you emerge aching and sore. You have cleared the exercises, and for that, you have proven yourself worthy.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5147;I promise, I will do better next time.;;;;;;;;;;;;x
EVTDESC_MNSAK_5148;The weeks on intense training leave you sore and aching, and not really feeling you achieved much, failing to complete the last challenge set by your instructors. You made the effort, but it seems to have fallen short.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5148;I'm healthier, at least.;;;;;;;;;;;;x
EVTDESC_MNSAK_5149;You have journeyed to practice your Firebending under the watchful eyes of senior members of the Sisterhood, who instruct you in more nuances of the art than you ever thought there were. Practising daily from sunrise to sundown, you find yourself pushed to the limit.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5149;I must keep going!;;;;;;;;;;;;x
EVTOPTB_MNSAK_5149;I need some time to recover.;;;;;;;;;;;;x
EVTDESC_MNSAK_5150;After weeks of practising Kata after Kata, you have finally completed the final challenge set by your instructors, excelling at demonstrating your new-found ability. It is clear to all you have made a great and impressive advance in your bending abilities.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5150;Thank you, Masters.;;;;;;;;;;;;x
EVTDESC_MNSAK_5151;After endless days of exercise after exercise, you complete your final demonstration of your Firebending ability. While it is clear you have made good improvements, your instructors state that you still have not reached your limit.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5151;I will try better next time.;;;;;;;;;;;;x
EVTDESC_MNSAK_5152;After endless days, practising without pause, your final demonstration of your Firebending abilities leaves your instructors unimpressed. They chastise you for not reaching your true potential. You have failed to improve your own abilities, but you feel this exercise has at least done you some good.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5152;That helps at least.;;;;;;;;;;;;x
EVTDESC_MNSAK_5153;Today you begin your training to master the unique power of the Kemurikage Sisterhood, the ability to utilise your own Firebending to create smokescreens, allowing you to move and strike unseen. You are eager to know the secret.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5153;I am.;;;;;;;;;;;;x
EVTDESC_MNSAK_5154;After weeks of practice, you have finally mastered the technique, capable of not only creating your own smoke clouds, but how to breathe and manoeuvre through them when your opponent cannot. Now, you can use this skill for your advantage.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5154;It will certainly come in handy.;;;;;;;;;;;;x
ks_raise_sisters;Summon Sisters;;;;;;;;;;;;x
ks_raise_sisters_desc;In this conflict, we must emerge victorious. As a high ranking member of the Sisterhood, you can call many lower ranking sisters to secretly serve alongside your forces.;;;;;;;;;;;;x
ks_raise_sisters_power_desc;As a high-ranking member of the Kemurikage, you can raise a regiment of novice Sisters to fight in secret alongside your forces, giving you a small force of Firebenders.;;;;;;;;;;;;x
ks_scare_ruler;Intimidate Ruler;;;;;;;;;;;;x
ks_scare_ruler_desc;As a member of the Kemurikage Sisterhood, it is our duty to preserve the unity and justice in the realm. We will confront this astray aristocrat, and persuade them to see our side of things.;;;;;;;;;;;;x
ks_scare_ruler_power_desc;As a member of the Kemurikage Sisterhood, we can intimidate a ruler, forcing them to either shape up their leadership, force them to submit to the realm's beliefs, owe their liege a favor or any other possible actions.;;;;;;;;;;;;x
EVTDESC_MNSAK_5156;You have decided that something is to be done about [From.GetFullName] in order to preserve our realm's stability. You set out a number of various plans to deal with [From.GetHerHim], knowing just how you'll go about teaching [From.GetHerHim] a lesson…;;;;;;;;;;;;x
EVTOPTA_MNSAK_5156;[From.GetFirstName] will do [From.GetHerHis] duty to the people!;;;;;;;;;;;;x
EVTOPTB_MNSAK_5156;[From.GetFirstName] will be persuaded to see our lord's perspective.;;;;;;;;;;;;x
EVTOPTC_MNSAK_5156;[From.GetFirstName] should acknowledge [From.GetHerHis] lord.;;;;;;;;;;;;x
EVTDESC_MNSAK_5157;One night, you are jolted awake from your sleep, finding a dark shadow looming over you. You stare in shock, for it is a Spirit. It's inhuman voice speaks: "[Root.GetFullName]. You anger us with your cruel and violent ways. You will atone, or face the consequences of your actions.”;;;;;;;;;;;;x
EVTOPTA_MNSAK_5157;Yes… Yes! I will atone!;;;;;;;;;;;;x
EVTOPTB_MNSAK_5157;Guards! Guards!;;;;;;;;;;;;x
EVTOPTC_MNSAK_5157;I will do whatever you say, Spirits!;;;;;;;;;;;;x
EVTDESC_MNSAK_5158;You sweep in at the dead of night, waking [From.GetFullName] from [From.GetHerHis] sleep. Some smoke and dark words, and soon [From.GetFirstName] is vowing to atone for [From.GetHerHis] crimes to the Spirit [From.GetSheHe] believes you are. Successful in your mission, you vanish back into a cloud of smoke.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5158;I'll hold you to your word.;;;;;;;;;;;;x
EVTDESC_MNSAK_5159;The next morning, you hurriedly ask the Sages on how you could become a more honourable ruler, but leave out your terrifying encounter with the Spirits. The Sages are surprised, but give several suggestions on how you could right your wrongs. ;;;;;;;;;;;;x
EVTOPTA_MNSAK_5159;Whatever pleases the Spirits!;;;;;;;;;;;;x
EVTDESC_MNSAK_5160;It takes a while for the news to reach you, but apparently, people are surprised that [From.GetFirstName] has recently had a sudden change of heart, now treating a great many people better. It seems you have put the fear of the Spirits into [From.GetHerHim].;;;;;;;;;;;;x
EVTOPTA_MNSAK_5160;A good night's work.;;;;;;;;;;;;x
EVTDESC_MNSAK_5161;[From.GetFullName] does not take your late night intrusion well, screaming for the guards before you have the chance to speak. You hear the thunder of boots approaching, and decide whether to abandon this mission or to finish it.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5161;We'll do this the hard way then.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5161;I will escape quickly.;;;;;;;;;;;;x
MNSAK_5161_Win;You emerge victorious over [From.GetFullName]'s guards and punish [From.GetHerHim] for his insolence.;;;;;;;;;;;;x
MNSAK_5161_Failure;You are defeated by [From.GetFullName]'s guards and have to make a hasty escape.;;;;;;;;;;;;x
EVTDESC_MNSAK_5162;Your guards charge into the bedroom. You watch in horror as the Spirit makes short work of them, smoke spilling through the room until the guards collapse to the ground, gasping for breath. The Spirit turns back to you, and begins to float towards you…;;;;;;;;;;;;x
EVTOPTB_MNSAK_5162;I surrender! I'll do whatever you say!;;;;;;;;;;;;x
EVTDESC_MNSAK_5165;You move as the guards swarm in, creating plumes of smoke that weave with you through their spears. In seconds, the guards begin to collapse, unable to breath amongst the smoke. With them defeated, you turn back to your prey, who is now much more willing to hear what you have to say.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5165;You will ATONE.;;;;;;;;;;;;x
EVTDESC_MNSAK_5163;Your guards storm into the room, raising spears the hooded figure. It explodes into a cloud of smoke, filling the room. When the smoke clears, the creature is gone, but a young guard shows you a bloodied spear tip.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5163;It's no Spirit, just some lunatic…;;;;;;;;;;;;x
EVTDESC_MNSAK_5166;Guards pour into the room, and you find yourself overwhelmed. You create a curtain of smoke, obscuring your escape, but one of the guard's manages to wound you on the way out. You crawl away, undiscovered, but injured and a failure.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5166;Curse my foolishness…;;;;;;;;;;;;x
EVTDESC_MNSAK_5164;Your guards pour into the room, pointing their spears at the hooded figure. Your mysterious intruder simply vanishes into a cloud of smoke. When it clears, they are nowhere to be seen. The guards search, but fail to find the attacker.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5164;No doubt just some lunatic…;;;;;;;;;;;;x
EVTDESC_MNSAK_5167;The guards charge in, but you make a quick escape, disappearing into a cloud of smoke before following your planned escape route. You disappear into the night, but sadly, you have failed your mission.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5167;I must be more prepared…;;;;;;;;;;;;x
EVTDESC_MNSAK_5168;You wake in a sudden to find a Spirit looming over you. The hooded figure looks down at you and speaks in an inhumanly deep voice: “[Root.GetFullName]. Have you forgotten your oath? Why do you not follow your lord and honour your ancestors?”;;;;;;;;;;;;x
EVTOPTA_MNSAK_5168;You are right, Spirit. I have an oath…;;;;;;;;;;;;x
EVTOPTB_MNSAK_5168;Guards! Get here at once!;;;;;;;;;;;;x
EVTOPTC_MNSAK_5168;I will do as you ask, wise Spirit…;;;;;;;;;;;;x
EVTDESC_MNSAK_5169;You sweep in a dead of night, waking [From.GetFullName] to demand [From.GetSheHe] fulfil his oath to his liege and follow the correct path. A bit of smoke and dark words and [From.GetSheHe] accepts you as a divine messenger, promising to obey. Content, you slip away into the night.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5169;My work here is done.;;;;;;;;;;;;x
EVTDESC_MNSAK_5170;The following morning, you accept the divine message the Spirits brought you. You hurriedly proclaim to follow the Firelord's footsteps and embrace the path that our majesty as set out for the nation.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5170;This is what's right…;;;;;;;;;;;;x
EVTDESC_MNSAK_5171;You awaken in the night to find a dark, hooded figure looming over you. Hovering in the air like a Spirit, it speaks in an inhuman voice: “[Root.GetFullName]. You have dishonoured your ancestors by forgetting your oaths. You must make amends.”;;;;;;;;;;;;x
EVTOPTA_MNSAK_5171;If the ancestors believe so…;;;;;;;;;;;;x
EVTOPTB_MNSAK_5171;Guards! Get in here!;;;;;;;;;;;;x
EVTOPTC_MNSAK_5171;I will Spirit! I will honour my lord!;;;;;;;;;;;;x
EVTDESC_MNSAK_5172;You slip in at the dead of night, waking [From.GetFullName] to remind [From.GetHerHim] of [From.GetHerHis] duty to the ancestors. With some smoke and dark words, [From.GetFirstName] is ready to make amends for [From.GetHerHis] lack of loyalty. Content, you slip off into the night.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5172;Remember that loyalty well.;;;;;;;;;;;;x
EVTDESC_MNSAK_5173;The events of the previous night fresh in your memory, you write a letter to your liege, excusing for any lack of loyalty as of late and humbly offering up your future services if they are so needed. You must keep your oaths.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5173;I must be most diligent in the future.;;;;;;;;;;;;x
EVTDESC_MNSAK_5174;[Root.GetFullName],\n\nAs your humble servant, I write to you to ask for forgiveness for any lapse in my service as your diligent vassal. If you so require it, I will answer any future requests of yours with the greatest haste.\n\nYour loyal servant, [From.GetFullName];;;;;;;;;;;;x
EVTOPT_MNSAK_5174;Odd, but not unwelcome.;;;;;;;;;;;;x
opinion_kes_divine_ruler;Divine Ruler;;;;;;;;;;;;x
EVTDESC_MNSAK_5175;One night, you have the strangest dream. A Spirit floats over your sleeping form, and in the voice of an angel asks: [Root.GetFullName]. Why do you sow unnecessary death and chaos among your people? Why not swear fealty to the Lord of Fire? Is your pride worth this suffering?”;;;;;;;;;;;;x
EVTOPTA_MNSAK_5175;This dream is an omen!;;;;;;;;;;;;x
EVTOPTB_MNSAK_5175;Just some strange nightmare…;;;;;;;;;;;;x
MNSAK_5175_TOOLTIP;You will swear fealty to the Firelord and renounce your independence.;;;;;;;;;;;;x
EVTDESC_MNSAK_5176;Slipping in during the darkest night, you whisper words to [From.GetFullName] in [From.GetHerHis] sleep. Waking, [From.GetFirstName] is convinced [From.GetSheHe] has been visited by a divine vision for the future, and begins to do as you ask, preparing to pledge loyalty to the Fire Nation.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5176;This is necessary for peace.;;;;;;;;;;;;x
EVTDESC_MNSAK_5177;You make preparations to travel to the great capital city of the Fire Nation, writing to the Firelord of your intent to swear fealty. The Firelord finds you sudden eagerness to join the growing Fire Nation strange, but readily accepts your offer.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5177;The Firelord will lead us to a better future.;;;;;;;;;;;;x
EVTDESC_MNSAK_5178;Without prelude, [From.GetFullName] arrives at your capital, offering fealty to the Fire Nation. [From.GetFirstName]'s reasoning is a bit strange, claiming to have a divine vision from the Spirits, but you readily accept this voluntary submission.;;;;;;;;;;;;x
EVTOPTA_MNSAK_5178;It is not my place to question the Spirit's will.;;;;;;;;;;;;x
EVTDESC_MNSAK_5179;Slipping in during the darkest night, you whisper words to [From.GetFullName] in [From.GetHerHis] sleep. Waking, [From.GetFirstName] is troubled, but not convinced by the idea you planted. It seems you attempt to bring peace has failed.;;;;;;;;;;;;x
EVTOPTB_MNSAK_5179;What a terrible shame.;;;;;;;;;;;;x
ks_poison_effect;Poison Target;;;;;;;;;;;;x
ks_poison_effect_desc;As a member of the Kemurikage, there are none who can escape our punishment. As a high ranking member of the Sisterhood, we can ask a more junior member of the organisation with delivering an undetectable poison that will sicken our target…;;;;;;;;;;;;x
ks_poison_effect_power_desc;As a high ranking member of the Kemurikage, we can task a lower-ranking Sister will delivering a minor toxin to our enemies, sickening them.;;;;;;;;;;;;x
ks_enforce_doctrine;Spread Doctrine;;;;;;;;;;;;x
ks_enforce_doctrine_desc;As leader of the Kemurikage, we have the influence and power to sway a great many people, even entire provinces, over to our way of thinking.;;;;;;;;;;;;x
ks_enforce_doctrine_power_desc;As leader of the Kemurikage, we have the influence and power to convert provinces to our way of thinking.;;;;;;;;;;;;x
ks_mark_for_punishment;Mark for Punishment;;;;;;;;;;;;x
ks_mark_for_punishment_desc;As leader of the Kemurikage, we can mark an enemy of ours as a target for the Sisterhood, allowing them to attack our enemy for us.;;;;;;;;;;;;x
ks_mark_for_punishment_power_desc;As leader of the Kemurikage, we can mark an enemy of ours as a target for the Sisterhood, allowing them to attack our enemy for us.;;;;;;;;;;;;x
ks_invite_member;Invite to Sisterhood;;;;;;;;;;;;x
ks_invite_member_desc;As a trusted member of the Kemurikage Sisterhood, we can invite a prospective recruit to become a sister of ours.;;;;;;;;;;;;x
ks_invite_member_power_desc;As a trusted member of the Kemurikage Sisterhood, we can invite a prospective recruit to become a sister of ours.;;;;;;;;;;;;x
EVTDESC_MNSAK_5181;After spending some time concocting the mixture, you give it to a novice sister to deliver to your target. Very soon, your intended victim will begin to feel a bit unwell...;;;;;;;;;;;;;x
EVTOPTA_MNSAK_5181;This will make you suffer…;;;;;;;;;;;;;x
EVTDESC_MNSAK_5182;Ever since you woke, you've felt absolutely terrible. Surely this is the beginning of some sickness, but where you got it from, you have no idea…;;;;;;;;;;;;;x
EVTOPTA_MNSAK_5182;Arghh, what a terrible morning…;;;;;;;;;;;;;x
quest_kes_recruit_sister;Recruit Sister;;;;;;;;;;;;;x
quest_kes_train;Complete Training;;;;;;;;;;;;;x
quest_kes_focus_intrigue;Intriguing Discoveries;;;;;;;;;;;;;x
quest_kes_target_ruler;Proving Talents;;;;;;;;;;;;;x
quest_kes_donate_to_charity;A Giving Hand;;;;;;;;;;;;;x
quest_kes_recruit_sister_desc;As a member of the Kemurikage Sisterhood, it is our responsibility to bring new sisters into the fold, just as one once did for us. We must be on the look out for talented individuals for fit our criteria.;;;;;;;;;;;;;x
quest_kes_train_desc;We must be prepared to embark upon all missions, and thus, we should always be working on sharpening all our skills and abilities. When the option presents itself, we must embark upon intense training to better our talents.;;;;;;;;;;;;;x
quest_kes_focus_intrigue_desc;We must always be on the lookout for enemies of the Sisterhood and any who would dare undermine our purpose. We should focus more on probing the shadows for any possible threat.;;;;;;;;;;;;;x
quest_kes_target_ruler_desc;We must prove our abilities to dispatch enemies of the Sisterhood. Our masters will be satisfied when we successfully complete a mission for them against any ruler.;;;;;;;;;;;;;x
quest_kes_donate_to_charity_desc;As members of the Sisterhood, we have a duty to help the people through more than manipulation of the nation, but to provide an active helping hand to those in need.;;;;;;;;;;;;;x
quest_kes_recruit_sister_tooltip;This mission will be completed the next time we successfully recruit a new member to our society.;;;;;;;;;;;;;x
quest_kes_train_tooltip;This mission will be completed the next time we successfully complete a training exercise.;;;;;;;;;;;;;x
quest_kes_focus_intrigue_tooltip;This mission will be completed the next time we choose to focus on Intrigue.;;;;;;;;;;;;;x
quest_kes_target_ruler_tooltip;This mission will be completed the next time we complete any mission against a ruler, be it intimidation or poisoning.;;;;;;;;;;;;;x
quest_kes_donate_to_charity_tooltip;This mission will be completed the next time we donate funds of our own to charity.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5185;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, as members of the Sisterhood, it is not just our duty to fight for the people, but to give them all that we can provide. I want you to lead a more charitable example in the future.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5188;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, I again thank you for your generous donation, and following up on the advice I previously gave you. These funds will serve the people well.;;;;;;;;;;;;;x
EVTOPT_MNSAK_5188;I was simply doing what was right.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5189;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, our realm is filled with oath-breakers and savage rulers. I wish for you to remind them that we are always watching, by whatever means you deem necessary.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5192;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, I have heard of your recent actions against the wicked and I applaud you for your actions. I hope you success on many missions to come.;;;;;;;;;;;;;x
EVTOPT_MNSAK_5192;They have been dealt with.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5193;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, we are under the constant threat of outsiders and enemies. You must commit to focusing more on awareness of your surroundings and undoing others before they undo you.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5196;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, I am glad to see that you have taken a greater focus on the nature of intrigue and espionage. Those skills will serve you well. ;;;;;;;;;;;;;x
EVTOPT_MNSAK_5196;Indeed they will.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5197;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, if you are to truly serve the Sisterhood, you must be ready to undertake any mission, no matter how demanding. When possible, you should commit to additional training to further your skills.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5200;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, I am glad you have followed my advice, and furthered your abilities. You will be well prepared for whatever may come.;;;;;;;;;;;;;x
EVTOPT_MNSAK_5200;I am ready for whatever may come.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5201;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nDear Sister, I could not help but notice our Society is not as large as it used to be. I thought it might be wise we recruit a few new members, and I couldn't help but think you could assist me in this matter.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTDESC_MNSAK_5204;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nI am exuberant to hear that you have managed to recruit a new member to our Sisterhood. You have my thanks.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;;x
EVTOPT_MNSAK_5204;I'm simply doing as you commanded.;;;;;;;;;;;;;x
white_lotus_safeguard_effect;Safeguarded;;;;;;;;;;;;;x
white_lotus_safeguard_effect_desc;You have recently found someone always looking out for you, even if you can't see them, keeping you from harm.;;;;;;;;;;;;;x
white_lotus_safeguard;Safeguard;;;;;;;;;;;;;x
white_lotus_safeguard_desc;As a member of the White Lotus, we can work to safeguard an individual from coming to any harm, keeping an eye out for them, and communicating with our fellow White Lotus to do the same.;;;;;;;;;;;;;x
white_lotus_safeguard_power_desc;As a member of the White Lotus, we can safeguard an individual, giving them strong protection from any malevolent plots against them.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5205;In the past week, you have felt a difference, like someone is always watching you. This presence isn’t malevolent however, but never the less seems to follow you wherever you go in public. It is almost… protective.;;;;;;;;;;;;;x
EVTOPT_MNSAK_5205;I don't like, but I won't stop it.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5206;For the past few weeks, you have kept a close eye on [From.GetFullName], watching for any and all plots against [From.GetHerHim]. While you can't keep watch all the time, you never the less make sure you'll always do you're best to protect [From.GetHerHim].;;;;;;;;;;;;;x
EVTOPT_MNSAK_5206;If anything seems wrong, I'll find it.;;;;;;;;;;;;;x
white_lotus_spiritual_study;Spiritual Study;;;;;;;;;;;;;x
white_lotus_spiritual_study;As a member of the White Lotus, we can embark upon a study from a wealth of knowledge, helping us further our abilities and even our connection with the spiritual world.;;;;;;;;;;;;;x
white_lotus_spiritual_study_power_desc;As a member of the White Lotus, we can embark upon a study from a wealth of knowledge, helping us further our abilities and even our connection with the spiritual world.;;;;;;;;;;;;;x
EVTDESC_MNSAK_5207;The time has come to decide upon an area you wish to dedicate yourself to researching. A wealth of knowledge is available to you, but it would be best to focus on one such area.;;;;;;;;;;;;;x
EVTOPTA_MNSAK_5207;I will learn how to better respect the Spirits.;;;;;;;;;;;;;x
EVTOPTB_MNSAK_5207;I will further my knowledge of the world.;;;;;;;;;;;;;x
EVTOPTC_MNSAK_5207;I will study the ways of espionage.;;;;;;;;;;;;;x
EVTOPTD_MNSAK_5207;I will study new negotiating tactics.;;;;;;;;;;;;;x
